date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:54:01	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:15%20GMT	https://www.khoahocpeter.online/detail/holetex/mail/jqBootstrapValidation.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/holetex/mail/jqBootstrapValidation.min.a2.delayed	(from https://www.khoahocpeter.online/detail/holetex/khoa-hoc-react-pro-2024-holetex.html)
23:54:02	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:16%20GMT	https://www.khoahocpeter.online/detail/holetex/mail/contact.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/holetex/mail/contact.a3.delayed	(from https://www.khoahocpeter.online/detail/holetex/khoa-hoc-react-pro-2024-holetex.html)
23:54:02	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:16%20GMT	https://www.khoahocpeter.online/detail/hoidanit/lib/owlcarousel/assets/owl.carousel.min.css	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/hoidanit/lib/owlcarousel/assets/owl.carousel.min.a4.delayed	(from https://www.khoahocpeter.online/detail/hoidanit/java-spring-mvc-ultimate-for-beginners.html)
23:54:02	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:16%20GMT	https://www.khoahocpeter.online/detail/hoidanit/about.html	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/hoidanit/about.a5.delayed	(from https://www.khoahocpeter.online/detail/hoidanit/java-spring-mvc-ultimate-for-beginners.html)
23:54:03	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:17%20GMT	https://www.khoahocpeter.online/detail/hoidanit/lib/easing/easing.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/hoidanit/lib/easing/easing.min.a6.delayed	(from https://www.khoahocpeter.online/detail/hoidanit/java-spring-mvc-ultimate-for-beginners.html)
23:54:03	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:17%20GMT	https://www.khoahocpeter.online/detail/hoidanit/lib/owlcarousel/owl.carousel.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/hoidanit/lib/owlcarousel/owl.carousel.min.a7.delayed	(from https://www.khoahocpeter.online/detail/hoidanit/java-spring-mvc-ultimate-for-beginners.html)
23:54:03	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:18%20GMT	https://www.khoahocpeter.online/detail/hoidanit/mail/jqBootstrapValidation.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/hoidanit/mail/jqBootstrapValidation.min.a8.delayed	(from https://www.khoahocpeter.online/detail/hoidanit/java-spring-mvc-ultimate-for-beginners.html)
23:54:04	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:18%20GMT	https://www.khoahocpeter.online/detail/hoidanit/mail/contact.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/hoidanit/mail/contact.a9.delayed	(from https://www.khoahocpeter.online/detail/hoidanit/java-spring-mvc-ultimate-for-beginners.html)
23:54:04	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:18%20GMT	https://www.khoahocpeter.online/detail/khanhnguyen/about.html	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/khanhnguyen/about.aa.delayed	(from https://www.khoahocpeter.online/detail/khanhnguyen/khoa-hoc-frontend-thuc-chien-nextjs-14-reactjs-18-typescript.html)
23:54:05	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:19%20GMT	https://www.khoahocpeter.online/detail/khanhnguyen/lib/easing/easing.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/khanhnguyen/lib/easing/easing.min.ab.delayed	(from https://www.khoahocpeter.online/detail/khanhnguyen/khoa-hoc-frontend-thuc-chien-nextjs-14-reactjs-18-typescript.html)
23:54:05	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:19%20GMT	https://www.khoahocpeter.online/detail/khanhnguyen/lib/owlcarousel/owl.carousel.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/khanhnguyen/lib/owlcarousel/owl.carousel.min.ac.delayed	(from https://www.khoahocpeter.online/detail/khanhnguyen/khoa-hoc-frontend-thuc-chien-nextjs-14-reactjs-18-typescript.html)
23:54:05	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:19%20GMT	https://www.khoahocpeter.online/detail/khanhnguyen/mail/jqBootstrapValidation.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/khanhnguyen/mail/jqBootstrapValidation.min.ad.delayed	(from https://www.khoahocpeter.online/detail/khanhnguyen/khoa-hoc-frontend-thuc-chien-nextjs-14-reactjs-18-typescript.html)
23:54:06	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:20%20GMT	https://www.khoahocpeter.online/detail/khanhnguyen/mail/contact.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/khanhnguyen/mail/contact.ae.delayed	(from https://www.khoahocpeter.online/detail/khanhnguyen/khoa-hoc-frontend-thuc-chien-nextjs-14-reactjs-18-typescript.html)
23:54:06	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:20%20GMT	https://www.khoahocpeter.online/detail/evondev/lib/owlcarousel/assets/owl.carousel.min.css	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/evondev/lib/owlcarousel/assets/owl.carousel.min.af.delayed	(from https://www.khoahocpeter.online/detail/evondev/khoa-hoc-nextjs-pro-evondev.html)
23:54:06	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:21%20GMT	https://www.khoahocpeter.online/detail/evondev/about.html	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/evondev/about.b0.delayed	(from https://www.khoahocpeter.online/detail/evondev/khoa-hoc-nextjs-pro-evondev.html)
23:54:07	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:21%20GMT	https://www.khoahocpeter.online/detail/evondev/lib/easing/easing.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/evondev/lib/easing/easing.min.b1.delayed	(from https://www.khoahocpeter.online/detail/evondev/khoa-hoc-nextjs-pro-evondev.html)
23:54:07	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:21%20GMT	https://www.khoahocpeter.online/detail/evondev/lib/owlcarousel/owl.carousel.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/evondev/lib/owlcarousel/owl.carousel.min.b2.delayed	(from https://www.khoahocpeter.online/detail/evondev/khoa-hoc-nextjs-pro-evondev.html)
23:54:07	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:22%20GMT	https://www.khoahocpeter.online/detail/evondev/mail/jqBootstrapValidation.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/evondev/mail/jqBootstrapValidation.min.b3.delayed	(from https://www.khoahocpeter.online/detail/evondev/khoa-hoc-nextjs-pro-evondev.html)
23:54:08	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:22%20GMT	https://www.khoahocpeter.online/detail/evondev/mail/contact.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/evondev/mail/contact.b4.delayed	(from https://www.khoahocpeter.online/detail/evondev/khoa-hoc-nextjs-pro-evondev.html)
23:54:09	380561/380561	---M--	200	added ('OK')	image/jpeg	etag:%222aadd7ca3f59ee60fc376d4809648709%22	https://www.khoahocpeter.online/img/course-frontend-2024.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/course-frontend-2024.jpg	(from https://www.khoahocpeter.online/detail/front-end-2024-28tech.html)
23:54:09	822288/822288	---M--	200	added ('OK')	image/png	etag:%22dbd687a4ab2d285710f11d90fb0fb532%22	https://www.khoahocpeter.online/img/c%e1%ba%a5u%20tr%c3%bac%20d%e1%bb%af%20li%e1%bb%87u%20_%20gi%e1%ba%a3i%20thu%e1%ba%adt%202024.png	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/c%e1%ba%a5u%20tr%c3%bac%20d%e1%bb%af%20li%e1%bb%87u%20_%20gi%e1%ba%a3i%20thu%e1%ba%adt%202024.png	(from https://www.khoahocpeter.online/detail/cau-truc-du-lieu-va-giai-thuat-2024-28tech.html)
23:54:10	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:24%20GMT	https://www.khoahocpeter.online/img/l%e1%bb%99%20tr%c3%acnh%20c++%20c%c6%a1%20b%e1%ba%a3n%20t%e1%bb%9bi%20n%c3%a2ng%20cao%202024.png	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/l%e1%bb%99%20tr%c3%acnh%20c++%20c%c6%a1%20b%e1%ba%a3n%20t%e1%bb%9bi%20n%c3%a2ng%20cao%202024.b7.delayed	(from https://www.khoahocpeter.online/detail/lap-trinh-c++-co-ban-toi-nang-cao-28tech.html)
23:54:11	381465/381465	---M--	200	added ('OK')	image/jpeg	etag:%224c585c0832044809e6a625a6f490c8cd%22	https://www.khoahocpeter.online/img/course-nodejs-2024.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/course-nodejs-2024.jpg	(from https://www.khoahocpeter.online/detail/lap-trinh-back-end-nodejs-28tech.html)
23:54:11	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:25%20GMT	https://www.khoahocpeter.online/detail/duthanhduoc/lib/owlcarousel/assets/owl.carousel.min.css	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/duthanhduoc/lib/owlcarousel/assets/owl.carousel.min.ba.delayed	(from https://www.khoahocpeter.online/detail/duthanhduoc/reactjs-super-du-thanh-duoc.html)
23:54:12	869210/869210	---M--	200	added ('OK')	image/png	etag:%22db43c3cdcbc032c4016e60e5431ce954%22	https://www.khoahocpeter.online/img/backend%20java%202024.png	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/backend%20java%202024.png	(from https://www.khoahocpeter.online/detail/lap-trinh-back-end-java-28tech.html)
23:54:12	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:26%20GMT	https://www.khoahocpeter.online/detail/cybersoft/about.html	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/cybersoft/about.bc.delayed	(from https://www.khoahocpeter.online/detail/cybersoft/lap-trinh-back-end-java-cybersoft.html)
23:54:12	480615/480615	---M--	200	added ('OK')	image/png	etag:%22dfb91320f799d5948c80afe140d69525%22	https://www.khoahocpeter.online/img/java-cybersoft.png	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/java-cybersoft.png	(from https://www.khoahocpeter.online/detail/cybersoft/lap-trinh-back-end-java-cybersoft.html)
23:54:13	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:27%20GMT	https://www.khoahocpeter.online/detail/cybersoft/lib/easing/easing.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/cybersoft/lib/easing/easing.min.bd.delayed	(from https://www.khoahocpeter.online/detail/cybersoft/lap-trinh-back-end-java-cybersoft.html)
23:54:13	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:27%20GMT	https://www.khoahocpeter.online/detail/cybersoft/lib/owlcarousel/owl.carousel.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/cybersoft/lib/owlcarousel/owl.carousel.min.be.delayed	(from https://www.khoahocpeter.online/detail/cybersoft/lap-trinh-back-end-java-cybersoft.html)
23:54:14	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:28%20GMT	https://www.khoahocpeter.online/detail/cybersoft/mail/jqBootstrapValidation.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/cybersoft/mail/jqBootstrapValidation.min.bf.delayed	(from https://www.khoahocpeter.online/detail/cybersoft/lap-trinh-back-end-java-cybersoft.html)
23:54:14	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:28%20GMT	https://www.khoahocpeter.online/detail/cybersoft/mail/contact.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/cybersoft/mail/contact.c0.delayed	(from https://www.khoahocpeter.online/detail/cybersoft/lap-trinh-back-end-java-cybersoft.html)
23:54:15	476345/476345	---M--	200	added ('OK')	image/png	etag:%223f21aed48446adf82687c2d2ee79f26f%22	https://www.khoahocpeter.online/img/nodejs-cybersoft.png	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/nodejs-cybersoft.png	(from https://www.khoahocpeter.online/detail/cybersoft/lap-trinh-back-end-nodejs-cybersoft.html)
23:54:15	77958/77958	---M--	200	added ('OK')	image/jpeg	etag:%22db25ee12050b0d67669a5b885d88f579%22	https://www.khoahocpeter.online/img/course-38.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/course-38.jpg	(from https://www.khoahocpeter.online/tienbuiduc.html)
23:54:16	100919/100919	---M--	200	added ('OK')	image/jpeg	etag:%22c2c984fdb67abf461cca1597022994a1%22	https://www.khoahocpeter.online/img/course-39.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/course-39.jpg	(from https://www.khoahocpeter.online/tienbuiduc.html)
23:54:16	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:30%20GMT	https://www.khoahocpeter.online/img/cat-8.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/cat-8.c4.delayed	(from https://www.khoahocpeter.online/about.html)
23:54:16	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:30%20GMT	https://www.khoahocpeter.online/img/cat-1.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/cat-1.c5.delayed	(from https://www.khoahocpeter.online/about.html)
23:54:17	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:31%20GMT	https://www.khoahocpeter.online/img/cat-7.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/cat-7.c6.delayed	(from https://www.khoahocpeter.online/about.html)
23:54:17	17463/17463	---MCZ	200	added ('OK')	text/html	etag:W/%2298d80f018e515a145551018bdaec2e07%22	https://www.khoahocpeter.online/feedback.html	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/feedback.html	(from https://www.khoahocpeter.online/contact.html)
23:54:18	166806/166806	---M--	200	added ('OK')	image/jpeg	etag:%2262f0873a4f9c9a8b8e8b698bff00608b%22	https://www.khoahocpeter.online/img/contact.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/contact.jpg	(from https://www.khoahocpeter.online/contact.html)
23:54:18	106189/106189	---M--	200	added ('OK')	image/jpeg	etag:%223ad76873c04976b34ac81ad0f352a945%22	https://www.khoahocpeter.online/img/course-44.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/course-44.jpg	(from https://www.khoahocpeter.online/detail/lap-trinh-c-28tech.html)
23:54:19	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:33%20GMT	https://www.khoahocpeter.online/img/l%e1%bb%99%20tr%c3%acnh%20c++%20n%c3%a2ng%20cao%202024.png	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/l%e1%bb%99%20tr%c3%acnh%20c++%20n%c3%a2ng%20cao%202024.ca.delayed	(from https://www.khoahocpeter.online/detail/lap-trinh-c++-nang-cao-28tech.html)
23:54:20	812533/812533	---M--	200	added ('OK')	image/png	etag:%22e8357ea2aab0cc63f49542195be5d383%22	https://www.khoahocpeter.online/img/l%e1%bb%99%20tr%c3%acnh%20java%20_%20sql%202024.png	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/l%e1%bb%99%20tr%c3%acnh%20java%20_%20sql%202024.png	(from https://www.khoahocpeter.online/detail/lap-trinh-java-va-sql-28tech.html)
23:54:20	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:35%20GMT	https://www.khoahocpeter.online/detail/vti-academy/lib/owlcarousel/assets/owl.carousel.min.css	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/vti-academy/lib/owlcarousel/assets/owl.carousel.min.cd.delayed	(from https://www.khoahocpeter.online/detail/vti-academy/khoa-hoc-tester-vti-academy.html)
23:54:21	799425/799425	---M--	200	added ('OK')	image/png	etag:%229246c79170a78a513ea64a0e02506c95%22	https://www.khoahocpeter.online/img/khoa%20hoc%20lap%20trinh%20thi%20dau.png	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/khoa%20hoc%20lap%20trinh%20thi%20dau.png	(from https://www.khoahocpeter.online/detail/lap-trinh-thi-dau-28tech.html)
23:54:21	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:35%20GMT	https://www.khoahocpeter.online/detail/vti-academy/about.html	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/vti-academy/about.cf.delayed	(from https://www.khoahocpeter.online/detail/vti-academy/khoa-hoc-tester-vti-academy.html)
23:54:21	829389/829389	---M--	200	added ('OK')	image/png	etag:%22c9f6208c6afee9877726ce2a9ea0f406%22	https://www.khoahocpeter.online/img/tester.png	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/tester.png	(from https://www.khoahocpeter.online/detail/vti-academy/khoa-hoc-tester-vti-academy.html)
23:54:22	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:36%20GMT	https://www.khoahocpeter.online/detail/vti-academy/lib/easing/easing.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/vti-academy/lib/easing/easing.min.d0.delayed	(from https://www.khoahocpeter.online/detail/vti-academy/khoa-hoc-tester-vti-academy.html)
23:54:22	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:36%20GMT	https://www.khoahocpeter.online/detail/vti-academy/lib/owlcarousel/owl.carousel.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/vti-academy/lib/owlcarousel/owl.carousel.min.d1.delayed	(from https://www.khoahocpeter.online/detail/vti-academy/khoa-hoc-tester-vti-academy.html)
23:54:22	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:36%20GMT	https://www.khoahocpeter.online/detail/vti-academy/mail/jqBootstrapValidation.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/vti-academy/mail/jqBootstrapValidation.min.d2.delayed	(from https://www.khoahocpeter.online/detail/vti-academy/khoa-hoc-tester-vti-academy.html)
23:54:23	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:37%20GMT	https://www.khoahocpeter.online/detail/vti-academy/mail/contact.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/vti-academy/mail/contact.d3.delayed	(from https://www.khoahocpeter.online/detail/vti-academy/khoa-hoc-tester-vti-academy.html)
23:54:23	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:38%20GMT	https://www.khoahocpeter.online/detail/200lab/lib/owlcarousel/assets/owl.carousel.min.css	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/200lab/lib/owlcarousel/assets/owl.carousel.min.d4.delayed	(from https://www.khoahocpeter.online/detail/200lab/share-golang-scalable-backend.html)
23:54:24	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:38%20GMT	https://www.khoahocpeter.online/detail/200lab/about.html	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/200lab/about.d5.delayed	(from https://www.khoahocpeter.online/detail/200lab/share-golang-scalable-backend.html)
23:54:24	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:38%20GMT	https://www.khoahocpeter.online/detail/200lab/lib/easing/easing.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/200lab/lib/easing/easing.min.d6.delayed	(from https://www.khoahocpeter.online/detail/200lab/share-golang-scalable-backend.html)
23:54:24	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:39%20GMT	https://www.khoahocpeter.online/detail/200lab/lib/owlcarousel/owl.carousel.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/200lab/lib/owlcarousel/owl.carousel.min.d7.delayed	(from https://www.khoahocpeter.online/detail/200lab/share-golang-scalable-backend.html)
23:54:25	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:39%20GMT	https://www.khoahocpeter.online/detail/200lab/mail/jqBootstrapValidation.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/200lab/mail/jqBootstrapValidation.min.d8.delayed	(from https://www.khoahocpeter.online/detail/200lab/share-golang-scalable-backend.html)
23:54:26	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:40%20GMT	https://www.khoahocpeter.online/detail/200lab/mail/contact.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/detail/200lab/mail/contact.d9.delayed	(from https://www.khoahocpeter.online/detail/200lab/share-golang-scalable-backend.html)
23:54:26	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:40%20GMT	https://www.khoahocpeter.online/pay/lib/owlcarousel/assets/owl.carousel.min.css	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/pay/lib/owlcarousel/assets/owl.carousel.min.da.delayed	(from https://www.khoahocpeter.online/pay/payment.html)
23:54:26	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:41%20GMT	https://www.khoahocpeter.online/pay/about.html	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/pay/about.db.delayed	(from https://www.khoahocpeter.online/pay/payment.html)
23:54:27	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:41%20GMT	https://www.khoahocpeter.online/pay/lib/easing/easing.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/pay/lib/easing/easing.min.dc.delayed	(from https://www.khoahocpeter.online/pay/payment.html)
23:54:27	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:41%20GMT	https://www.khoahocpeter.online/pay/lib/owlcarousel/owl.carousel.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/pay/lib/owlcarousel/owl.carousel.min.dd.delayed	(from https://www.khoahocpeter.online/pay/payment.html)
23:54:27	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:42%20GMT	https://www.khoahocpeter.online/pay/mail/jqBootstrapValidation.min.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/pay/mail/jqBootstrapValidation.min.de.delayed	(from https://www.khoahocpeter.online/pay/payment.html)
23:54:28	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:42%20GMT	https://www.khoahocpeter.online/pay/mail/contact.js	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/pay/mail/contact.df.delayed	(from https://www.khoahocpeter.online/pay/payment.html)
23:54:28	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:42%20GMT	https://www.khoahocpeter.online/img/feedback1.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/feedback1.e0.delayed	(from https://www.khoahocpeter.online/feedback.html)
23:54:29	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:43%20GMT	https://www.khoahocpeter.online/img/feedback2.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/feedback2.e1.delayed	(from https://www.khoahocpeter.online/feedback.html)
23:54:29	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:43%20GMT	https://www.khoahocpeter.online/img/feedback3.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/feedback3.e2.delayed	(from https://www.khoahocpeter.online/feedback.html)
23:54:29	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:44%20GMT	https://www.khoahocpeter.online/img/feedback4.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/feedback4.e3.delayed	(from https://www.khoahocpeter.online/feedback.html)
23:54:30	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:44%20GMT	https://www.khoahocpeter.online/img/feedback5.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/feedback5.e4.delayed	(from https://www.khoahocpeter.online/feedback.html)
23:54:30	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:44%20GMT	https://www.khoahocpeter.online/img/feedback6.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/feedback6.e5.delayed	(from https://www.khoahocpeter.online/feedback.html)
23:54:30	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:45%20GMT	https://www.khoahocpeter.online/img/feedback8.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/feedback8.e6.delayed	(from https://www.khoahocpeter.online/feedback.html)
23:54:31	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2004%20Jan%202025%2016:54:45%20GMT	https://www.khoahocpeter.online/img/feedback9.jpg	D:/clonewebkhoahoc/webkhoahoc/www.khoahocpeter.online/img/feedback9.e7.delayed	(from https://www.khoahocpeter.online/feedback.html)
